ID	Taxonomy
TIGR01226	phenylalanine ammonia-lyase
TIGR01227	formimidoylglutamase
TIGR01228	urocanate hydratase
TIGR01234	ribulokinase
TIGR01236	1-pyrroline-5-carboxylate dehydrogenase
TIGR01238	delta-1-pyrroline-5-carboxylate dehydrogenase
TIGR01241	ATP-dependent metallopeptidase HflB
TIGR01242	26S proteasome subunit P45 family
TIGR01243	AAA family ATPase, CDC48 subfamily
TIGR01244	TIGR01244 family protein
TIGR01245	anthranilate phosphoribosyltransferase
TIGR01246	succinyl-diaminopimelate desuccinylase
TIGR01247	daunorubicin resistance ABC transporter membrane protein
TIGR01249	prolyl aminopeptidase
TIGR01250	proline-specific peptidase
TIGR01251	ribose-phosphate diphosphokinase
TIGR01252	alpha-acetolactate decarboxylase
TIGR01253	thiamine/thiamine pyrophosphate ABC transporter, permease protein
TIGR01255	formate acetyltransferase
TIGR01256	molybdate ABC transporter, periplasmic molybdate-binding protein
TIGR01258	phosphoglycerate mutase 1 family
TIGR01259	comEA protein
TIGR01263	4-hydroxyphenylpyruvate dioxygenase
TIGR01266	fumarylacetoacetase
TIGR01267	phenylalanine-4-hydroxylase
TIGR01272	glucose/galactose transporter WARNING
TIGR01273	arginine decarboxylase
TIGR01275	pyridoxal phosphate-dependent enzymes, D-cysteine desulfhydrase family
TIGR01276	thiamin/thiamin pyrophosphate ABC transporter, thiamin/thiamin pyrophospate-binding protein
TIGR01284	nitrogenase alpha chain
TIGR01287	nitrogenase iron protein
TIGR01290	nitrogenase cofactor biosynthesis protein NifB
TIGR01292	thioredoxin-disulfide reductase
TIGR01293	voltage-dependent potassium channel beta subunit
TIGR01297	cation diffusion facilitator family transporter
TIGR01298	ribonuclease T
TIGR01302	inosine-5-monophosphate dehydrogenase
TIGR03592	103435.47	115249.15	membrane protein insertase, YidC/Oxa1 family
TIGR00658	109128.94	115175.14	ornithine carbamoyltransferase
TIGR00392	112868.59	114912.54	isoleucine--tRNA ligase
TIGR00064	113396.84	114897.45	signal recognition particle-docking protein FtsY
TIGR00329	111994.84	114686.95	metallohydrolase, glycoprotease/Kae1 family
TIGR00114	109814.54	114426.91	6,7-dimethyl-8-ribityllumazine synthase
TIGR00344	111205.09	114380.70	alanine--tRNA ligase
TIGR00552	113283.78	114358.13	NAD+ synthetase
TIGR01023	106703.00	114318.34	ribosomal protein bL33
TIGR00081	113444.48	114207.88	phosphoribosylaminoimidazolesuccinocarboxamide synthase
TIGR01411	95230.08	113916.53	twin arginine-targeting protein translocase, TatA/E family
TIGR00884	111739.59	113775.04	GMP synthase (glutamine-hydrolyzing), C-terminal domain
TIGR00042	111222.09	113623.04	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
TIGR01063	111379.09	113577.54	DNA gyrase, A subunit
TIGR00449	111121.93	113440.54	tRNA-guanine family transglycosylase
TIGR00967	111210.09	113385.20	preprotein translocase, SecY subunit
TIGR00468	111204.09	113317.70	phenylalanine--tRNA ligase, alpha subunit
TIGR00012	111203.09	113316.70	ribosomal protein uL29
TIGR00755	111189.92	113314.20	ribosomal RNA small subunit methyltransferase A
TIGR00431	111200.09	113312.70	tRNA pseudouridine(55) synthase
TIGR00419	111174.42	113307.33	triose-phosphate isomerase
TIGR00631	111176.09	113299.70	excinuclease ABC subunit B
TIGR00233	109420.08	113278.80	tryptophan--tRNA ligase
TIGR00096	108816.76	113261.38	16S rRNA (cytidine(1402)-2-O)-methyltransferase
TIGR01303	IMP dehydrogenase family protein
TIGR01307	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
TIGR01309	ribosomal protein uL30
TIGR01311	glycerol kinase
TIGR01313	carbohydrate kinase, thermoresistant glucokinase family
TIGR01316	glutamate synthase (NADPH), homotetrameric
TIGR01319	conserved hypothetical protein
TIGR01320	malate dehydrogenase (acceptor)
TIGR01321	trp operon repressor
TIGR01322	sucrose-6-phosphate hydrolase
TIGR01324	cystathionine beta-lyase
TIGR01342	putative aconitate hydratase
TIGR01343	homoaconitate hydratase family protein
TIGR01344	malate synthase A
TIGR01345	malate synthase G
TIGR01349	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
TIGR01350	dihydrolipoyl dehydrogenase
TIGR01351	adenylate kinase
TIGR01352	TonB family C-terminal domain
TIGR01354	cytidine deaminase
TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
TIGR01358	3-deoxy-7-phosphoheptulonate synthase
TIGR01365	phosphoserine aminotransferase
TIGR01367	orotate phosphoribosyltransferase
TIGR01368	carbamoyl-phosphate synthase, small subunit
TIGR01369	carbamoyl-phosphate synthase, large subunit
TIGR01373	sarcosine oxidase, beta subunit family
TIGR01377	sarcosine oxidase, monomeric form
TIGR01379	thiamine-phosphate kinase
TIGR01380	glutathione synthase
TIGR01383	DJ-1 family protein
TIGR01387	heavy metal response regulator
TIGR01389	ATP-dependent DNA helicase RecQ
TIGR01390	2,3-cyclic-nucleotide 2-phosphodiesterase
TIGR02885	7061.32	6437.00	RNA polymerase sigma-F factor
TIGR03345	7060.78	4650.49	type VI secretion ATPase, ClpV1 family
TIGR02196	5346.79	7060.47	glutaredoxin-like protein, YruB-family
TIGR03328	3981.68	7058.65	methylthioribulose-1-phosphate dehydratase
TIGR00853	4670.11	7018.13	PTS system, lactose/cellobiose family IIB component
TIGR02277	7006.11	4567.87	phenylacetic acid degradation operon negative regulatory protein PaaX
TIGR01291	6435.67	6965.33	ABC-2 type transporter, NodJ family
TIGR02231	5310.24	6957.74	conserved hypothetical protein
TIGR03347	6944.78	4614.99	type VI secretion protein, VC_A0111 family
TIGR03092	2790.22	6936.34	small, acid-soluble spore protein I
TIGR02728	2790.22	6936.34	spore coat protein GerQ
TIGR01442	2328.22	6907.36	small, acid-soluble spore protein, gamma-type
TIGR02840	6316.02	6903.00	putative sporulation protein YtaF
TIGR00683	3566.58	6874.07	N-acetylneuraminate lyase
TIGR01432	3091.22	6854.68	cytochrome aa3 quinol oxidase, subunit II
TIGR02882	2575.22	6850.68	cytochrome aa3 quinol oxidase, subunit I
TIGR02901	2575.22	6846.68	cytochrome aa3 quinol oxidase, subunit IV
TIGR03357	6828.78	4360.49	type VI secretion system lysozyme-like protein
TIGR01996	5190.16	6809.26	PTS system, sucrose-specific IIBC component
TIGR03070	297.07	6809.17	transcriptional regulator, y4mF family
TIGR02119	3183.98	6792.37	sodium/pantothenate symporter
TIGR03500	6786.66	4108.11	flagellar biosynthetic protein FliO
TIGR03251	5239.00	6749.33	L-lysine 6-transaminase
TIGR00298	6713.77	5875.16	2-phosphosulfolactate phosphatase
TIGR02302	6710.33	5853.09	TIGR02302 family protein
TIGR02897	2575.22	6698.68	cytochrome aa3 quinol oxidase, subunit III
TIGR02831	6691.77	6029.16	stage II sporulation protein M
TIGR03527	6655.99	6005.70	selenium metabolism protein YedF
TIGR02215	6655.82	6229.25	phage conserved hypothetical protein, phiE125 gp8 family
TIGR01808	6070.83	6640.00	chorismate mutase
TIGR02899	3003.22	6630.68	spore coat assembly protein SafA
TIGR03104	6151.50	6615.58	asparagine synthase family amidotransferase
TIGR02615	6552.52	6615.41	stage V sporulation protein E
TIGR03348	6612.72	4719.36	type VI secretion protein IcmF
TIGR03966	6186.50	6603.00	heme/flavin dehydrogenase, mycofactocin system
TIGR01015	6602.17	6580.01	homogentisate 1,2-dioxygenase
TIGR00793	224.47	6589.80	2-keto-3-deoxygluconate transporter
TIGR02083	6579.05	5240.00	3-isopropylmalate dehydratase, large subunit
TIGR00852	1066.02	6577.44	PTS system, maltose and glucose-specific subfamily, IIC component
TIGR04380	6576.95	5394.72	inositol 2-dehydrogenase
TIGR00477	6541.89	3356.13	tellurite resistance protein TehB
TIGR01725	6538.44	6131.32	phage protein, HK97 gp10 family
TIGR03236	6536.10	4984.24	DNA phosphorothioation-dependent restriction protein DptG
TIGR03465	6525.91	5721.50	squalene synthase HpnD
TIGR04514	6502.00	5954.00	GWxTD domain
TIGR01248	6447.00	6455.00	daunorubicin resistance protein C
TIGR01562	6453.85	2845.39	formate dehydrogenase accessory protein FdhE
TIGR01713	6423.16	4612.29	type II secretion system protein C
TIGR04022	6404.36	6184.50	sulfur acquisition oxidoreductase, SfnB family
TIGR01824	5702.72	6395.59	aminodeoxychorismate synthase, component I
TIGR03090	1326.22	6387.00	small, acid-soluble spore protein tlp
TIGR03464	6363.40	5644.83	squalene synthase HpnC
TIGR03331	5467.28	6315.61	S-adenosylmethionine decarboxylase proenzyme
TIGR03943	3983.10	6305.20	TIGR03943 family protein
TIGR03365	2388.51	6261.54	7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR04074	2921.33	6261.50	3 terminal RNA ribose 2-O-methyltransferase Hen1
TIGR04518	6220.97	4575.89	ECF transporter S component, folate family
TIGR02126	6203.51	5621.84	phage major tail protein, TP901-1 family
TIGR01328	2223.42	6195.35	methionine gamma-lyase
TIGR03968	5893.00	6191.00	mycofactocin system transcriptional regulator
TIGR00555	2785.72	6184.90	pantothenate kinase
TIGR02107	6174.00	5809.00	coenzyme PQQ precursor peptide PqqA
TIGR01005	6165.83	3534.45	exopolysaccharide transport protein family
TIGR02569	5900.00	6163.50	TIGR02569 family protein
TIGR02898	1697.72	6151.00	sporulation lipoprotein, YhcN/YlaJ family
TIGR01184	6146.17	2542.70	nitrate ABC transporter, ATP-binding proteins C and D
TIGR03840	2032.50	6090.67	thiopurine S-methyltransferase, Se/Te detoxification family
TIGR00424	6082.63	3671.16	5-adenylylsulfate reductase, thioredoxin-independent
TIGR01391	DNA primase
TIGR01393	elongation factor 4
TIGR01404	type III secretion protein, YscU/HrpY family
TIGR01405	DNA polymerase III, alpha subunit, Gram-positive type
TIGR01406	DNA polymerase III, epsilon subunit
TIGR01407	putative DnaQ family exonuclease/DinG family helicase
TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
TIGR01410	twin arginine-targeting protein translocase TatB
TIGR01413	Dyp-type peroxidase family
TIGR01414	outer membrane autotransporter barrel domain
TIGR01415	pyridoxal-phosphate dependent TrpB-like enzyme
TIGR01418	phosphoenolpyruvate synthase
TIGR01419	PTS IIA-like nitrogen-regulatory protein PtsN
TIGR01420	twitching motility protein
TIGR01421	glutathione-disulfide reductase
TIGR01424	glutathione-disulfide reductase
TIGR01426	glycosyltransferase, MGT family
TIGR01427	PTS system, Fru family, IIC component
TIGR01428	haloacid dehalogenase, type II
TIGR01430	adenosine deaminase
TIGR01433	ubiquinol oxidase, subunit II
TIGR01434	glutamate--cysteine ligase
TIGR01436	glutamate--cysteine ligase
TIGR01441	GPR endopeptidase
TIGR01444	methyltransferase, FkbM family
TIGR01445	intein N-terminal splicing region
TIGR01446	DnaD domain protein
TIGR01447	exodeoxyribonuclease V, alpha subunit
TIGR01448	helicase, RecD/TraA family
TIGR01450	exodeoxyribonuclease V, gamma subunit
TIGR01451	conserved repeat domain
TIGR01458	HAD hydrolase, TIGR01458 family
TIGR01459	HAD hydrolase, TIGR01459 family
TIGR01460	HAD hydrolase, family IIA
TIGR01463	methyltransferase, MtaA/CmuA family
TIGR01464	uroporphyrinogen decarboxylase
TIGR01469	uroporphyrinogen-III C-methyltransferase
TIGR01472	GDP-mannose 4,6-dehydratase
TIGR01473	protoheme IX farnesyltransferase
TIGR01474	4-hydroxybenzoate polyprenyl transferase
TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
TIGR01480	copper-resistance protein, CopA family
TIGR01481	catabolite control protein A
TIGR01482	sucrose-phosphate phosphatase subfamily
TIGR01484	HAD hydrolase, family IIB
TIGR01487	phosphoglycolate phosphatase, TA0175-type
TIGR01488	HAD phosphoserine phosphatase-like hydrolase, family IB
TIGR01489	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR01490	HAD hydrolase, family IB
TIGR01491	phosphoserine phosphatase-like hydrolase, archaeal
TIGR01493	HAD hydrolase, family IA, variant 2
TIGR01494	HAD ATPase, P-type, family IC
TIGR01496	dihydropteroate synthase
TIGR01497	K+-transporting ATPase, B subunit
TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
TIGR01499	bifunctional protein FolC
TIGR01500	sepiapterin reductase
TIGR01504	glyoxylate carboligase
TIGR01506	riboflavin synthase
TIGR01507	squalene-hopene cyclase
TIGR01508	diaminohydroxyphosphoribosylaminopyrimidine reductase
TIGR01509	HAD hydrolase, family IA, variant 3
TIGR01510	pantetheine-phosphate adenylyltransferase
TIGR01511	copper-translocating P-type ATPase
TIGR01513	nicotinate phosphoribosyltransferase
TIGR01514	nicotinate phosphoribosyltransferase
TIGR01515	1,4-alpha-glucan branching enzyme
TIGR01517	calcium-translocating P-type ATPase, PMCA-type
TIGR01518	glycerol-3-phosphate cytidylyltransferase
TIGR01522	calcium-transporting P-type ATPase, PMR1-type
TIGR01524	magnesium-translocating P-type ATPase
TIGR01525	heavy metal translocating P-type ATPase
TIGR01526	nicotinamide-nucleotide adenylyltransferase
TIGR01528	nicotinamide mononucleotide transporter PnuC
TIGR01529	arginine repressor
TIGR01533	5-nucleotidase, lipoprotein e(P4) family
TIGR03417	3964.00	3395.75	choline-sulfatase
TIGR02404	2536.45	3955.92	trehalose operon repressor
TIGR02178	3950.26	1858.14	elongation factor P-like protein YeiP
TIGR02375	3929.83	3446.33	pseudoazurin
TIGR02944	3920.50	2595.17	FeS assembly SUF system regulator
TIGR03248	3916.77	706.47	galactarate dehydratase
TIGR02861	1168.22	3916.34	small acid-soluble spore protein, H-type
TIGR03234	3911.93	1845.12	hydroxypyruvate isomerase
TIGR02403	2534.46	3910.12	alpha,alpha-phosphotrehalase
TIGR02311	3899.27	798.20	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
TIGR01773	3450.38	3882.28	GABA permease
TIGR03103	3624.50	3879.58	GNAT-family acetyltransferase TIGR03103
TIGR03861	3871.84	3229.84	alcohol ABC transporter, permease protein
TIGR02782	2890.00	3871.25	P-type conjugative transfer ATPase TrbB
TIGR02108	3867.84	3575.84	coenzyme PQQ biosynthesis protein B
TIGR01314	215.68	3865.78	gluconate kinase
TIGR03314	2441.82	3858.63	putative selenium metabolism protein SsnA
TIGR03470	1452.32	3855.50	hopanoid biosynthesis associated radical SAM protein HpnH
TIGR01288	3842.67	3799.50	nodulation ABC transporter NodI
TIGR04112	3837.83	3294.59	putative selenium metabolism protein, YedE family
TIGR04557	3836.50	3661.17	quinoprotein dehydrogenase-associated SoxYZ-like carrier
TIGR03434	1592.50	3827.00	acidobacterial duplicated orphan permease
TIGR03381	2432.00	3816.00	N-carbamoylputrescine amidase
TIGR01992	2524.64	3788.66	PTS system, trehalose-specific IIBC component
TIGR00752	3747.19	2216.34	outer membrane lipoprotein, Slp family
TIGR03864	3723.84	3089.84	ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR03542	3708.30	3504.00	LL-diaminopimelate aminotransferase
TIGR01323	3704.00	3254.00	nitrile hydratase, alpha subunit
TIGR02459	3702.50	3316.93	cobalt transporter subunit CbtB (proposed)
TIGR03659	3467.90	3696.32	heme ABC transporter, heme-binding protein isdE
TIGR01277	3690.09	2665.06	thiamine ABC transporter, ATP-binding protein
TIGR03004	1244.83	3680.42	ectoine/hydroxyectoine ABC transporter, permease protein EhuC
TIGR03863	3678.84	3194.84	ABC transporter, substrate binding protein, PQQ-dependent alcohol dehydrogenase system
TIGR01790	3633.50	3678.50	lycopene cyclase family protein
TIGR01560	3562.49	3656.16	uncharacterized phage protein (possible DNA packaging)
TIGR01547	1399.78	3652.18	phage terminase, large subunit, PBSX family
TIGR04028	3645.00	1181.00	ABC transporter substrate binding protein, KPN_01854 family
TIGR01475	2018.65	3600.53	putative 4-hydroxybenzoate polyprenyltransferase
TIGR04553	3584.34	541.17	putative selenate ABC transporter periplasmic binding protein
TIGR04537	3383.50	3576.00	encapsulation C-terminal sorting signal
TIGR02995	1128.33	3572.92	ectoine/hydroxyectoine ABC transporter solute-binding protein EhuB
TIGR04486	3545.50	3466.67	thiosulfohydrolase SoxB
TIGR01803	3544.50	2568.00	chorismate mutase related enzymes
TIGR03970	3258.00	3533.00	dehydrogenase, Rv0697 family
TIGR03003	1086.33	3517.42	ectoine/hydroxyectoine ABC transporter, permease protein EhuD
TIGR01089	3508.58	2843.00	L-fucose isomerase
TIGR02855	2613.52	3496.91	sporulation peptidase YabG
TIGR02973	3489.84	456.67	periplasmic nitrate reductase, NapE protein
TIGR01435	2441.45	3476.47	glutamate--cysteine ligase/glutathione synthase
TIGR04294	3310.90	3467.60	prepilin-type processing-associated H-X9-DG domain
TIGR03037	3465.00	3379.08	3-hydroxyanthranilate 3,4-dioxygenase
TIGR03005	1032.33	3463.42	ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA
TIGR02681	3443.49	2202.87	phage regulatory protein, Rha family
TIGR00837	3442.28	369.62	aromatic amino acid transport protein
TIGR01806	3233.00	3437.86	putative chorismate mutase
TIGR03530	3431.00	2748.50	gliding motility-associated lipoprotein GldJ
TIGR04343	3231.00	3419.00	ergothioneine biosynthesis PLP-dependent enzyme EgtE
TIGR02660	3357.25	3394.92	homocitrate synthase
TIGR02301	3375.33	3285.09	TIGR02301 family protein
TIGR03888	3373.00	3029.00	nitrile hydratase, beta subunit
TIGR04560	3370.66	2045.16	ribosomal small subunit protein bTHX
TIGR02943	3360.46	632.51	RNA polymerase sigma-70 factor, TIGR02943 family
TIGR02464	775.95	3359.77	conserved hypothetical protein
TIGR02448	3358.50	1765.50	conserverd hypothetical protein
TIGR03889	3356.00	3001.00	nitrile hydratase accessory protein
TIGR04530	3220.00	3353.00	hemophore
TIGR02249	3340.83	1680.84	integron integrase
TIGR02522	3328.00	3334.75	pilus (Caulobacter type) biogenesis lipoprotein CpaD
TIGR03887	3227.00	3333.00	thiocyanate hydrolase, gamma subunit
TIGR02329	3326.35	540.44	propionate catabolism operon regulatory protein PrpR
TIGR00175	3295.50	2004.50	isocitrate dehydrogenase, NAD-dependent
TIGR02771	2616.50	3290.50	conjugative transfer signal peptidase TraF
TIGR02477	3283.50	2717.50	diphosphate--fructose-6-phosphate 1-phosphotransferase
TIGR02788	3281.33	1246.59	P-type DNA transfer ATPase VirB11
TIGR02272	1703.07	3266.24	gentisate 1,2-dioxygenase
TIGR03871	3262.34	2971.18	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
TIGR03854	3178.00	3262.00	probable F420-dependent oxidoreductase, MSMEG_3544 family
TIGR03928	1621.00	3252.50	type VII secretion protein EssC
TIGR03901	2160.66	3246.46	MYXO-CTERM domain
TIGR02954	3219.30	3147.61	RNA polymerase sigma-70 factor, TIGR02954 family
TIGR04030	3214.00	1142.50	alkylhydroperoxidase domain protein, Avi_7169 family
TIGR01195	3205.80	2176.67	sodium pump decarboxylases, gamma subunit
TIGR02354	3089.60	3204.23	thiamine biosynthesis protein ThiF
TIGR02637	2315.84	3160.95	rhamnose ABC transporter, rhamnose-binding protein
TIGR03700	1307.32	3158.16	putative menaquinone biosynthesis radical SAM enzyme, SCO4494 family
TIGR01633	1792.15	3144.23	putative phage tail component, N-terminal domain
TIGR03308	3134.33	2681.84	phosphonate metabolim protein, transferase hexapeptide repeat family
TIGR01834	3129.50	1585.50	poly(R)-hydroxyalkanoic acid synthase, class III, PhaE subunit
TIGR00824	3122.70	2487.54	PTS system, mannose/fructose/sorbose family, IIA component
TIGR02537	1925.70	3114.50	archaeal flagellin N-terminal-like domain
TIGR01691	3095.00	1611.60	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR04397	1984.18	3075.29	accessory Sec system translocase SecA2
TIGR01239	2844.57	3074.44	galactose-1-phosphate uridylyltransferase
TIGR04167	597.33	3072.75	radical SAM/Cys-rich domain protein
TIGR03699	1057.82	3059.16	dehypoxanthine futalosine cyclase
TIGR04023	1491.83	3057.00	PPOX class F420-dependent enzyme, MSMEG_5819/OxyR family
TIGR03702	3037.26	914.47	lipid kinase YegS
TIGR00140	3028.69	1603.98	hydrogenase expression/formation protein
TIGR04111	3018.00	536.00	phage-associated protein, BcepMu gp16 family
TIGR04511	3004.50	1240.50	putative peptide maturation dehydrogenase
TIGR04510	3004.50	1240.50	putative peptide modification system cyclase
TIGR04509	3004.50	1240.50	putative modified peptide
TIGR03801	2497.95	2996.63	aspartate 4-decarboxylase
TIGR03169	2994.83	1962.00	pyridine nucleotide-disulfide oxidoreductase family protein
TIGR03498	2847.83	2992.09	flagellar protein export ATPase FliI
TIGR01185	2967.98	2708.32	ABC exporter transmembrane subunit, DevC protein
TIGR03993	2961.76	1535.28	[NiFe] hydrogenase assembly chaperone, HybE family
TIGR01869	1128.10	2959.37	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI
TIGR01868	1128.10	2959.37	CRISPR-associated protein Cas5/CasD, subtype I-E/ECOLI
TIGR02548	1128.10	2956.37	CRISPR type I-E/ECOLI-associated protein CasB/Cse2
TIGR01907	1117.43	2954.20	CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI
TIGR02636	1038.10	2919.64	galactose mutarotase
TIGR04370	1471.63	2915.00	oligosaccharide repeat unit polymerase
TIGR03641	2892.50	2743.00	CRISPR-associated endonuclease Cas1, subtype I-B/HMARI/TNEAP
TIGR03874	2882.00	2617.50	c-type cytochrome, methanol metabolism-related
TIGR02604	2880.40	1955.10	putative membrane-bound dehydrogenase domain
TIGR04266	2823.50	2865.00	NDMA-dependent methanol dehydrogenase
TIGR03584	66.00	2859.50	pseudaminic acid cytidylyltransferase
TIGR04076	2654.92	2847.93	TIGR04076 family protein
TIGR02873	1601.50	2828.00	probable sporulation protein, polysaccharide deacetylase family
TIGR00259	2770.30	2818.33	membrane complex biogenesis protein, BtpA family
TIGR01116	1856.69	2811.94	calcium-translocating P-type ATPase, SERCA-type
TIGR01613	2629.68	2793.09	phage/plasmid primase, P4 family, C-terminal domain
TIGR04223	2468.27	2791.46	cyclic lactone autoinducer peptide
TIGR02603	2790.40	1861.60	putative heme-binding domain
TIGR00028	2782.50	2767.00	toxin-antitoxin system PIN domain toxin
TIGR01815	1498.83	2777.59	anthranilate synthase
TIGR03934	2086.68	2754.90	TQXA domain
TIGR04491	2709.65	2691.85	diol dehydratase reactivase alpha subunit
TIGR02262	1507.01	2707.50	benzoate-CoA ligase family
TIGR01315	2705.16	1908.34	FGGY-family pentulose kinase
TIGR04029	2671.50	1113.50	CMD domain protein, Avi_7170 family
TIGR02999	1776.66	2659.66	RNA polymerase sigma factor, TIGR02999 family
TIGR01584	2656.02	1971.98	citrate lyase, alpha subunit
TIGR03529	2650.00	2652.50	gliding motility-associated lipoprotein GldK
TIGR02187	1563.50	2644.50	glutaredoxin-like domain protein
TIGR02193	2630.42	1545.97	lipopolysaccharide heptosyltransferase I
TIGR02752	1991.22	2611.34	demethylmenaquinone methyltransferase
TIGR04027	2595.00	786.50	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
TIGR04269	12.50	2567.33	radical SAM/SPASM domain protein, FxsB family
TIGR01831	2558.62	780.10	putative 3-oxoacyl-(acyl-carrier-protein) reductase
TIGR00999	2547.75	366.00	membrane fusion protein cluster 2 protein
TIGR04042	2546.34	2365.17	MSMEG_0570 family protein
TIGR04448	920.18	2543.73	creatininase
TIGR02683	2004.42	2531.77	putative addiction module killer protein
TIGR00854	2510.08	1126.91	PTS system, mannose/fructose/sorbose family, IIB component
TIGR02993	2506.50	2275.25	ectoine utilization protein EutD
TIGR03808	2495.00	2356.00	twin-arg-translocated uncharacterized repeat protein
TIGR01295	1656.50	2488.31	putative bacteriocin transport accessory protein
TIGR02952	1283.83	2470.50	RNA polymerase sigma-70 factor, TIGR02952 family
TIGR02594	2463.84	1766.17	TIGR02594 family protein
TIGR01754	2458.00	1711.00	putative ribonucleotide reductase-associated flavodoxin
TIGR04542	2454.00	2265.00	GMC family mycofactocin-associated oxidreductase
TIGR01608	2437.02	1842.98	citrate lyase acyl carrier protein
TIGR00286	2277.84	2434.66	arginine decarboxylase, pyruvoyl-dependent
TIGR03124	2431.02	1835.48	holo-ACP synthase CitX
TIGR03664	329.83	2425.50	futalosine hydrolase
TIGR02003	2419.53	2343.49	PTS system, IIBC component
TIGR04379	2135.10	2414.49	myo-inosose-2 dehydratase
TIGR00124	2406.02	1823.48	[citrate (pro-3S)-lyase] ligase
TIGR02602	2387.81	1814.32	exosortase
TIGR03865	2384.50	2331.00	PQQ-dependent catabolism-associated CXXCW motif protein
TIGR02185	2344.97	2130.37	putative ECF transporter S component, Trep_Strep family
TIGR04559	2329.00	2269.67	quinoprotein relay system zinc metallohydrolase 2
TIGR01655	1916.58	2319.34	conserved hypothetical protein
TIGR02992	1050.50	2301.25	ectoine utilization protein EutC
TIGR02991	1050.50	2285.25	ectoine utilization protein EutB
TIGR03436	2277.66	2134.66	VWFA-related Acidobacterial domain
TIGR01274	2267.41	1909.34	1-aminocyclopropane-1-carboxylate deaminase
TIGR00814	2238.48	524.28	serine transporter
TIGR02125	2223.43	1506.87	Ni/Fe-hydrogenase, b-type cytochrome subunit
TIGR02880	871.84	2222.67	CbbX protein
TIGR02951	2207.01	368.10	dimethylsulfoxide reductase, chain B
TIGR02820	1445.50	2206.50	S-(hydroxymethyl)glutathione synthase
TIGR03805	478.50	2189.83	parallel beta-helix repeat-containing protein
TIGR03806	477.49	2184.49	conserved hypothetical protein, HNE_0200 family
TIGR03316	1936.40	2173.70	knotted carbamoyltransferase YgeW
TIGR01987	2071.00	2162.67	nucleotidyltransferase substrate binding protein, HI0074 family
TIGR03779	1036.00	2162.00	Bacteroides conjugative transposon TraM protein
TIGR00881	2152.40	1138.63	phosphoglycerate transporter family protein
TIGR02629	836.34	2148.92	L-rhamnose catabolism isomerase
TIGR03469	810.83	2147.84	hopene-associated glycosyltransferase HpnB
TIGR02903	2132.77	2141.66	ATP-dependent protease, Lon family
TIGR02810	1921.29	2138.70	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit
TIGR03315	1875.40	2134.70	putative selenate reductase, YgfK subunit
TIGR03783	996.00	2126.00	Bacteroides conjugation system ATPase, TraG family
TIGR03781	991.50	2110.50	Bacteroides conjugative transposon TraK protein
TIGR02366	1827.15	2099.69	probable dihydroxyacetone kinase regulator
TIGR01422	2099.54	1777.71	phosphonoacetaldehyde hydrolase
TIGR01716	2054.00	1783.21	transcriptional activator, Rgg/GadR/MutR family, C-terminal domain
TIGR02720	21.00	2038.27	pyruvate oxidase
TIGR03216	787.50	2033.33	2-hydroxymuconic semialdehyde dehydrogenase
TIGR04247	2002.33	2027.84	nitrous oxide reductase family maturation protein NosD
TIGR01598	2017.00	1638.34	holin, phage phi LC3 family
TIGR01911	1804.27	2010.66	HesB-like selenoprotein
TIGR01714	1772.00	2009.00	phage replisome organizer, putative, N-terminal region
TIGR03366	2007.07	1989.50	putative phosphonate catabolism associated alcohol dehydrogenase
TIGR01858	1639.64	1997.19	class II aldolase, tagatose bisphosphate family
TIGR02622	1996.84	1723.50	CDP-glucose 4,6-dehydratase
TIGR04100	1671.25	1994.25	radical SAM enzyme, TIGR04100 family
TIGR00823	859.68	1991.61	PTS system, lactose-specific IIa component
TIGR04092	1160.72	1988.55	D-alanyl-lipoteichoic acid biosynthesis protein DltD
TIGR02166	1985.61	362.86	anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family
TIGR01889	12.00	1985.00	staphylococcal accessory regulator family
TIGR04091	1158.72	1982.05	D-alanyl-lipoteichoic acid biosynthesis protein DltB
TIGR01734	1158.72	1979.05	D-alanine--poly(phosphoribitol) ligase, subunit 1
TIGR03780	989.50	1973.50	Bacteroides conjugative transposon TraN protein
TIGR03807	1973.00	1864.00	putative cofactor-binding repeat
